date,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
2023-09-07T11:30+02:00,0,2455.7,4592.2,7131.2,2161.8,422.7,4094.8,17.9,99.9,31.8,54.1,1206.1,2206.7,3927.5,37100.5,62834.4
2023-09-07T11:45+02:00,0,2446.6,4616.7,6861.6,2159.6,423.8,4059,17.9,76.7,3.7,54.1,1208.9,2246.1,4340.7,38054.4,62536.8
2023-09-07T12:00+02:00,0,2445,4614.7,6607.7,2148.4,423.8,3943.8,17.9,176.3,19.5,54.1,1208,1894.2,4725.3,38859.4,62460.3
2023-09-07T12:15+02:00,0,2433.6,4613.9,6494.3,2152.6,425.9,3673.5,17.9,106.2,10.1,54.1,1203.4,1884.1,5195.3,39527.3,62385
2023-09-07T12:30+02:00,0,2429.7,4611,6466.9,2141.3,427.2,3431.7,17.9,78.7,0.6,54.1,1201.8,1889.5,5508.4,39982.7,62103.6
2023-09-07T12:45+02:00,0,2425.5,4563.5,6415,2128.4,428.4,3419.7,17.9,59.1,7.8,54.2,1200.1,1890.8,5858.4,40266.9,62397.8
2023-09-07T13:00+02:00,0,2416.7,4551.4,6427.1,1936.9,428.3,3411.6,17.9,200.1,17.7,54.1,1199,2000.3,6102.9,40373.1,62263.6
2023-09-07T13:15+02:00,0,2420.5,4550.8,6382.9,1815.5,426.9,3397.3,17.9,116.2,15.7,54.1,1206.9,2079.4,6331.1,40307.4,61601.5
2023-09-07T13:30+02:00,0,2416.1,4537.1,6347.8,1784.2,427.1,3433.4,17.9,103.4,17.6,54.1,1202.6,2071.9,6478.6,40067.6,61034.2
2023-09-07T13:45+02:00,0,2424.2,4504.9,6240.3,1781.5,428.1,3372,17.9,118,16.2,53.9,1209.1,2076.9,6664.7,39651.8,60622.4
2023-09-07T14:00+02:00,0,2425.2,4491,6133.2,1795.9,426.9,3352,17.9,71.8,6.8,51.3,1200,2232.1,6829,39106.3,60289.2
2023-09-07T14:15+02:00,0,2426.8,4485.5,6194.3,1813.2,428.1,3331.4,17.9,99.2,8.6,50.4,1194.3,2338.5,6929.3,38422.4,60159.4
2023-09-07T14:30+02:00,0,2416.6,4484.8,6219.3,1820.4,428.4,3443.9,17.9,214.3,9.1,50.4,1191.6,2416.8,7099.8,37528.8,59999.4
2023-09-07T14:45+02:00,0,2406.5,4434.9,6232.6,1841.4,428.2,3805.4,17.9,106.8,11.9,50.4,1189.6,2485.6,7262.6,36530.6,59778.9
2023-09-07T15:00+02:00,0,2403.4,4426.2,6438.1,1850.6,427.4,3892.9,17.9,63.8,3.9,50.4,1188.6,2960.2,7330.2,35322.2,59667.5
2023-09-07T15:15+02:00,0,2386.3,4423.2,6730.1,1999.1,428.4,3902.2,17.9,98.7,12.1,50.4,1195.7,3049.7,7456.7,34000.9,59478.9
2023-09-07T15:30+02:00,0,2371.6,4419.5,6853.1,2090.5,428.4,3890.3,17.9,228.7,77.2,50.4,1197.3,3147.5,7555.8,32505.8,59361.4
2023-09-07T15:45+02:00,0,2369.1,4380.6,7066.5,2107.2,428.4,3929.3,17.9,173.3,192.8,50,1191.1,3281.6,7666,30836.5,59107.4
2023-09-07T16:00+02:00,0,2371.6,4373.9,7372.9,2087.3,428.4,3869.6,17.9,68,8,51.2,1175.5,3586,7878.5,28990.3,59190.5
2023-09-07T16:15+02:00,0,2393.7,4370.7,7608.7,2102.3,427.1,4057.7,17.9,196.9,37.3,52.3,1175.3,3774.1,8037.3,27001.3,58798.9
2023-09-07T16:30+02:00,0,2429.1,4362.5,7706.6,2161,428,4473.2,17.9,312,65.6,52.7,1189.2,4032.6,8158.2,24817,58365.3
2023-09-07T16:45+02:00,0,2421.8,4348.9,7988.2,2199,427.8,4735.1,17.9,321.3,120.7,52.9,1189.6,4223.2,8263.2,22572,58097.4
2023-09-07T17:00+02:00,0,2406.2,4345.3,8592.3,2334.3,427.8,5493.1,17.9,121.9,100.1,52.9,1185.9,4328.3,8377.1,20189.1,58814.3
2023-09-07T17:15+02:00,0,2394.1,4344.1,9373.2,2514.9,427.6,6228.2,17.9,215.6,151.5,52.8,1162.6,4430.1,8526.1,17656.2,58914.9
2023-09-07T17:30+02:00,0,2371.9,4359.8,9863,2770.8,426.9,6942.7,17.9,247.7,316.8,52.9,1181.4,4519.2,8644.3,15059.7,58828.6
2023-09-07T17:45+02:00,0,2341,4367.9,10127.3,3051.1,426.9,7296.7,17.9,262.8,732,52.9,1178.1,4644.5,8579,12479.9,59099.2
2023-09-07T18:00+02:00,0,2334.1,4401.4,10507,3196.8,426.9,7940.5,17.9,112.2,630.1,54.6,1172.9,4780.8,8549.3,9948.3,59375.7
2023-09-07T18:15+02:00,0,2323.5,4414.5,10780.3,3423.6,426.9,8055,17.9,235.9,1456.1,59.5,1181.6,4757.6,8564.6,7497.8,58668.1
2023-09-07T18:30+02:00,0,2320.4,4422.6,10948.3,3549.1,427.8,8095,17.9,319.5,2381.2,60.3,1180.7,4794.1,8667.2,5372.9,58531.1
2023-09-07T18:45+02:00,0,2311.6,4455.1,10985.2,3686.9,425.9,8130.2,17.9,438.4,3117.6,60.3,1187.6,4899.4,8835.5,3510.9,58147.9
2023-09-07T19:00+02:00,0,2307.9,4479,11043.5,3812.3,425.4,8355.5,17.9,268.5,3091.7,60.3,1199.2,4723.3,9111.6,2079.1,57579.4
2023-09-07T19:15+02:00,0,2301,4484.5,11051.7,3873.8,425.4,8506.9,17.9,267.8,3018.4,60.3,1204.4,4804.3,10074.8,944.9,57261.8
2023-09-07T19:30+02:00,0,2297.7,4500.8,10989.8,3922.8,425.4,8532.2,17.9,223.9,2994.8,60.3,1198.9,4848,11386,279.8,56814.7
2023-09-07T19:45+02:00,0,2293.3,4528.2,10822.4,3961.1,425.4,8531,17.9,106.3,2799,60.3,1183.1,4916.2,12849,48.5,56664.1
2023-09-07T20:00+02:00,0,2289.6,4548.6,10942,3985.9,425.4,8619,17.9,313.6,2815.9,60.3,1182.1,4592.1,13863.8,5.8,56978.9
2023-09-07T20:15+02:00,0,2282.3,4550.7,10918.1,4002.1,425.4,8433.1,17.9,265.9,2774.4,61.3,1189.9,4573.7,15026.5,0.4,57086.9
2023-09-07T20:30+02:00,0,2275.9,4568.6,10854.9,4008.6,425.4,8348.3,17.9,164.6,2400.6,65,1193,4552.2,16150,0,57130.5
2023-09-07T20:45+02:00,0,2272.2,4602,10783.5,3962.5,425.4,8226.4,17.9,154.5,1508.9,65.2,1197.5,4527.1,17108.9,0,56608.2
2023-09-07T21:00+02:00,0,2262.6,4604.6,10972.6,3913.9,425.4,8399.1,17.9,335.8,1958.3,63.9,1189.9,4298.4,17539.2,0,55656.5
2023-09-07T21:15+02:00,0,2262.3,4605.6,10886,3789.3,425.4,8217.9,17.9,266.9,1153.4,58.9,1192.1,4307.8,17926.2,0,55014.1
2023-09-07T21:30+02:00,0,2257.8,4613.2,10589.3,3568.7,425.4,8142.7,17.9,146.7,578.7,57.8,1202,4296.6,18399.9,0,53907.4
2023-09-07T21:45+02:00,0,2252.1,4630.1,10353.6,3442.7,425.4,8046.3,17.9,87,252,57.8,1186.2,4282.4,18656.5,0,52708.6
2023-09-07T22:00+02:00,0,2246.4,4632.7,10367.7,3395.7,425.4,8019.6,17.9,75.2,285.7,54.9,1189.9,4349.2,18179.4,0,52093.7
2023-09-07T22:15+02:00,0,2245.6,4638.7,10226.4,3274.5,425.4,7949.5,17.9,40.8,68.4,52.7,1162.7,4383.4,18169.1,0,51338.6
2023-09-07T22:30+02:00,0,2244.7,4650.2,10125.8,3101.4,426.1,7854.9,17.9,66.2,107.7,52.6,1182.1,4342.8,17987.9,0,50531.2
2023-09-07T22:45+02:00,0,2249.8,4650.1,9435.2,2880.4,425.6,7661.8,17.9,95.3,76.8,52.6,1206.3,4271.1,17673,0,49684.5
2023-09-07T23:00+02:00,0,2256.3,4662.7,8451.7,2797.2,425.4,6694,17.9,72.4,192,52.6,1214.5,4425.7,17319.9,0,48492.6
2023-09-07T23:15+02:00,0,2268.3,4664.2,8056.6,2811.8,425.4,6530.9,17.9,63.2,152.6,52.6,1224,4320.5,16933.7,0,47749.1
2023-09-07T23:30+02:00,0,2278.8,4660.2,8124.8,2797.1,426.1,6514.5,17.9,91.8,77.3,52.6,1222.3,4127.8,16524.6,0,47105.5
2023-09-07T23:45+02:00,0,2286.3,4627.1,7839.6,2748.4,425.6,6277.4,17.9,96.2,229.4,52.7,1215.7,3977,16134,0,46688.3
2023-09-08T00:00+02:00,0,2292.8,4605.5,7372.1,2574.4,426.2,6033.8,17.9,137.5,152.1,53.7,1250.8,4253.2,15669.8,0,46135.2
2023-09-08T00:15+02:00,0,2299,4599.8,7206.1,2402,427,5611.5,17.9,109,130.1,53.7,1249.8,4120.2,15381.9,0,45402.3
2023-09-08T00:30+02:00,0,2309.7,4596.7,7228.5,2330.5,426.1,5508.9,17.9,55.8,133.8,53.7,1249.7,4027.6,15000.1,0,44967.2
2023-09-08T00:45+02:00,0,2313.6,4551,7149.3,2251.4,427.4,5442.9,17.9,58,76.5,53.7,1246.8,4018.9,14649.8,0,44400.5
2023-09-08T01:00+02:00,0,2317,4539.5,7184.1,2207.5,426.1,5311.1,17.9,209.3,185.2,53.7,1245.9,3821.4,14142.5,0,43811.2
2023-09-08T01:15+02:00,0,2324.2,4538,7165.5,2136,426.1,5322.4,17.9,100.3,159.8,53.7,1246.2,3693.1,13797.6,0,43452.3
2023-09-08T01:30+02:00,0,2332,4535.9,7124.5,2099,426.1,5237.1,17.9,154.4,25.9,53.7,1246.9,3615.9,13448.9,0,42933.5
2023-09-08T01:45+02:00,0,2329.2,4499.6,7127.7,2044.7,426.1,5210.1,17.9,168.8,21.4,53.7,1224.6,3526.8,13134.2,0,42809.5
2023-09-08T02:00+02:00,0,2329.4,4497.7,7069.9,2037.3,426.1,5208.2,17.9,167.5,6.1,53.8,1227.2,3256.8,12739.6,0,42495.9
2023-09-08T02:15+02:00,0,2333.2,4496.9,7023.6,2057.6,426.1,5183.3,17.9,131,5.5,53.8,1245.1,3225.2,12394.1,0,42132.8
2023-09-08T02:30+02:00,0,2332.5,4495.3,6943.5,2006.8,426.1,5153.6,17.9,172,1.4,53.7,1243.3,3174.4,12091.2,0,42126.4
2023-09-08T02:45+02:00,0,2330.7,4437.7,6954.3,1844.8,426.1,5186.1,17.9,269.8,58.9,53.7,1243,3050,11748.6,0,42019.6
2023-09-08T03:00+02:00,0,2328.9,4434.6,7019.6,1831.3,426.1,5148.8,17.9,150.3,5.4,53.7,1236.4,2770.3,11378.5,0,41880.4
2023-09-08T03:15+02:00,0,2322.7,4422.3,7052,1796.5,426.1,5219.4,17.9,208.1,1.2,53.7,1231.5,2672.9,11004.8,0,41752.9
2023-09-08T03:30+02:00,0,2315.9,4414.2,7103.3,1620.2,426.8,5255.3,17.9,254.3,36.9,53.7,1234,2491.8,10645,0,41815.7
2023-09-08T03:45+02:00,0,2307,4373.8,7112.9,1644.4,426.6,5326.9,17.9,200.7,155.5,53.7,1223.6,2289.3,10325.6,0,41849.9
2023-09-08T04:00+02:00,0,2303,4361,7045.6,1626,426.1,5475.1,17.9,81,124.6,53.7,1239.3,2194.2,10060.4,0,42364.2
2023-09-08T04:15+02:00,0,2297.5,4344.1,7146.6,1623.4,426.1,5467.1,17.9,86.6,110.2,53.8,1235.3,2114.8,9750.1,0,42335.4
2023-09-08T04:30+02:00,0,2296.9,4347.9,7555.9,1661.6,426.1,5514.6,17.9,91.2,104.6,53.7,1244.2,2226.8,9472.8,0,42785
2023-09-08T04:45+02:00,0,2303.7,4319.2,8123.3,1915.9,426.1,5638.5,17.9,73.2,89.8,54.3,1236.9,2243.2,9205.1,0,43178
2023-09-08T05:00+02:00,0,2304.8,4318.2,8861.6,2223.1,426.1,5980,17.9,72.1,113.3,59,1235.5,2122.8,9011.3,0,44333.4
2023-09-08T05:15+02:00,0,2308.2,4322.5,9825.8,2276.1,426.1,6115,17.9,88.1,151.6,60.7,1228.9,2013.1,8824.1,0,44734.4
2023-09-08T05:30+02:00,0,2306.4,4315.6,10481.4,2307.3,426.1,6376.7,17.9,110.2,242.7,60.7,1239.2,1886.2,8609.3,0,45839.7
2023-09-08T05:45+02:00,0,2305.7,4322,10720.8,2343.4,426.1,6513.6,17.9,127.4,475.6,60.7,1224.9,1755.3,8523.1,0,47264.3
2023-09-08T06:00+02:00,0,2304.4,4349.3,10603.3,2391.3,426.1,6821.1,17.9,98.3,465.4,60.9,1234,1671.1,8419.1,0,49521.9
2023-09-08T06:15+02:00,0,2304.3,4361,10749,2554,424.8,7258.2,17.9,134,924.4,61.9,1232.5,1614.8,8181.2,10.6,51542.7
2023-09-08T06:30+02:00,0,2304.7,4365.6,10783.1,2601.5,423,7390.2,17.9,170,1522.5,61.9,1250.8,1586.5,7983.1,39,52600.1
2023-09-08T06:45+02:00,0,2303.3,4371.2,10774.2,2795.9,421.5,7461.6,17.9,168.4,1908.7,62,1243.3,1592,8065.7,186.3,52940.1
2023-09-08T07:00+02:00,0,2303.7,4384.1,10795.1,3067.4,421.5,7560.4,17.9,189.2,2633.5,61.9,1248,1537.4,8056.7,856.4,53933
2023-09-08T07:15+02:00,0,2296.6,4388.3,10801.2,3132.7,419.4,7612.7,17.9,267.3,2662.1,61.9,1243.4,1543,7749.4,2077.9,54848.1
2023-09-08T07:30+02:00,0,2300.4,4406.1,10851.3,3168.1,416.4,7637.9,17.9,244.4,2308.8,61.9,1243.5,1578.1,7484.8,3643.7,55784
2023-09-08T07:45+02:00,0,2320.9,4450.4,10953.6,3189,416,7568.3,17.9,137.6,1896.7,61.9,1242.4,1562.8,7318.4,5622.2,56638.5
2023-09-08T08:00+02:00,0,2331.1,4461.9,11010,3173.1,415.6,7561.4,17.9,215.9,1948.2,61.9,1243.1,1547.1,6988.6,7864.4,57627.2
2023-09-08T08:15+02:00,0,2340.1,4475.9,10937.8,3073.6,415.4,7519.4,17.9,274.5,1411.7,61.9,1239.8,1520.1,6487.9,10337.4,58793.1
2023-09-08T08:30+02:00,0,2343.9,4486.1,10875.8,2988,414.4,7408.6,17.9,204,1200.3,62,1236.5,1526.9,5910.4,12934.2,59666.8
2023-09-08T08:45+02:00,0,2344.8,4513.7,10794.8,2896.3,414.1,7265.8,17.9,149.7,678.9,62,1235.2,1443.4,5182,15508.5,60020.1
2023-09-08T09:00+02:00,0,2346,4503.7,10673.4,2812.5,415.9,7094.9,17.9,254.2,958.6,63.6,1233.7,1387.6,4331.2,18021.2,60252.3
2023-09-08T09:15+02:00,0,2348.7,4502.7,10476.9,2760.2,415.4,7048.4,17.9,185.4,448.6,63.8,1227.5,1396,3558.6,20443.3,60615.6
2023-09-08T09:30+02:00,0,2360.1,4504.6,10220.7,2629.6,415.4,7037,17.9,105,157.6,63.8,1219.8,1411.1,2884.9,22690.1,61103.3
2023-09-08T09:45+02:00,0,2379,4528.9,9851.7,2556.9,415.4,6845.4,17.9,138.8,186.9,63.6,1230.3,1397.2,2398.5,25034.1,61325.8
2023-09-08T10:00+02:00,0,2394.2,4533.7,9607.9,2548.8,415.4,6303.9,17.9,267.4,464.5,59.7,1246.6,1292.3,2081.6,27150.3,61515.7
2023-09-08T10:15+02:00,0,2394.4,4509.5,8870.1,2475.2,415.4,6221.2,17.9,235.4,335.6,56.3,1250.4,1205.9,1906,29103.5,61806
2023-09-08T10:30+02:00,0,2332.8,4518.5,8415.4,2422,414.7,6216.3,17.9,188.3,169.2,56.3,1246,1169.1,1811.2,30908.1,62165.9
2023-09-08T10:45+02:00,0,2325.2,4585,8275.2,2411,415.3,6195.6,17.9,143.8,83.7,56.3,1238.2,1076.4,1772.8,32518.5,62400.9
2023-09-08T11:00+02:00,0,2330.1,4601.5,8095.3,2314,415.4,5972.9,17.9,180,217,55.1,1235.5,1065.7,1802.9,33983.6,62325.5
2023-09-08T11:15+02:00,0,2341.9,4610,7827.2,2291.7,415.4,5938.8,17.9,203.2,173.7,54.4,1234.1,1064,1914.3,35292.2,62399.4
2023-09-08T11:30+02:00,0,2346,4618.7,7566.5,2167.7,415.4,5900.2,17.9,194.1,93.7,54.3,1242.5,995.8,2033.3,36385.7,62569.2
2023-09-08T11:45+02:00,0,2358.7,4619.1,7305.8,2125.4,415.4,5628.3,17.9,203.5,46.2,54.1,1243.2,909,2155.1,37279.3,62888.5
2023-09-08T12:00+02:00,0,2369.2,4612.9,7203,2062.8,415.5,5192.8,17.9,309.9,142.6,53.3,1223.3,861.3,2211.3,38023.6,62521.1
2023-09-08T12:15+02:00,0,2370,4618.3,6942.4,2001.5,416.9,5090.2,17.9,158.9,85.4,53,1224,845.6,2242.3,38599.7,62316.3
2023-09-08T12:30+02:00,0,2373.8,4629.9,6941,1957.1,416.9,4981,17.9,178.3,91,53,1223.2,819.6,2231.3,39043.7,62192.1
2023-09-08T12:45+02:00,0,2379,4579.6,6894.6,1938.9,416.9,4960.6,17.9,133.2,79.6,53,1219.9,784.7,2254.1,39290.8,61844.1
2023-09-08T13:00+02:00,0,2384.2,4572.3,6897.7,1978.8,418.4,5031.7,17.9,262.8,120.2,54.3,1206.3,599.9,2435.6,39426.2,61629.9
2023-09-08T13:15+02:00,0,2400.9,4567.8,6924.1,1982.2,418.4,4778.6,17.9,220.7,93.4,54.3,1222.6,651.6,2593.6,39351.2,61097.2
2023-09-08T13:30+02:00,0,2406.7,4563.2,6738.8,1995.7,418.4,4807.6,17.9,218.6,101.6,54.3,1219.4,607.7,2707.1,39087.3,60477.9
2023-09-08T13:45+02:00,0,2403.4,4520.8,6789.8,1982.7,418.4,4772.4,17.9,144.7,58.9,54.3,1194.7,528.7,2807.9,38702.1,59691.4
2023-09-08T14:00+02:00,0,2403.8,4507.5,6934.9,1973.6,418.4,5101.5,17.9,85.2,35.7,54.3,1160.5,461.1,2826.3,38157.4,59492.8
2023-09-08T14:15+02:00,0,2405.3,4500.6,7057.1,1952.5,418.4,4985.6,17.9,169.4,48.7,54.3,1138.9,452.6,2744.7,37496.6,59023.2
2023-09-08T14:30+02:00,0,2388,4491.2,7102,2057.1,418.4,4885.6,17.9,320,67.1,54.3,1175.9,436.2,2745.8,36629.3,58665.9
2023-09-08T14:45+02:00,0,2374.7,4434.7,7134.3,2180.9,418.4,4944.9,17.9,311,70.7,54.3,1176.5,421.1,2619.8,35599.3,57935.3
2023-09-08T15:00+02:00,0,2366.6,4423.5,7093.6,2191.2,418.4,4783.1,17.9,215.7,77.4,54.3,1205.7,450.6,2448.2,34504.8,58075.3
2023-09-08T15:15+02:00,0,2380.5,4419.3,7262.7,2233.2,418.4,4800.9,17.9,276.3,77.2,54.3,1207.5,471.2,2305.9,33203,57509
2023-09-08T15:30+02:00,0,2409.2,4407.9,7335.1,2336.7,418.4,4824.1,17.9,265.6,84.3,54.3,1215.5,451.1,2196.4,31696.6,57141.8
2023-09-08T15:45+02:00,0,2451.9,4381.8,7356.6,2630.8,418.4,4887.1,17.9,106.8,114.5,54.3,1216.7,384.4,2071.9,30069.5,56977.5
2023-09-08T16:00+02:00,0,2466.6,4370.6,7672.4,2822.8,418.4,5517.1,17.9,111.2,114.9,54.6,1211.2,304.7,1958.6,28273.9,56645
2023-09-08T16:15+02:00,0,2467.4,4375.8,8094.6,3000.9,418.4,5688.3,17.9,233.5,83.8,57.4,1193.1,291.7,1831.6,26232.4,56315.7
2023-09-08T16:30+02:00,0,2464.6,4372.1,8806.4,3432.1,418.4,6183.2,17.9,232.5,150.3,57.5,1177.9,306.1,1738.7,24151,56627.1
2023-09-08T16:45+02:00,0,2468.9,4364.3,9567,3892.1,418.4,6477.2,17.9,214.7,180.8,57.5,1190.4,315.4,1666.6,22021.4,57031
2023-09-08T17:00+02:00,0,2453.6,4360.1,9929.9,4260.8,418.4,7016,17.9,175.9,144,59.7,1197.6,336.9,1623.7,19554.4,57119.6
2023-09-08T17:15+02:00,0,2424.1,4368.8,10829.3,4547.2,418.4,7080.2,17.9,209.3,250.9,64.4,1186.8,351.2,1599.7,17032.4,56853
2023-09-08T17:30+02:00,0,2400.2,4376.6,11200,4863.9,418.4,7575.4,17.9,313.8,604.5,65,1191.6,346.1,1622,14464.9,56721.9
2023-09-08T17:45+02:00,0,2390,4412.4,11382.2,5241.5,418.4,7768.5,17.9,290.8,1726.4,65,1209.4,383.2,1633.3,11904.3,56773.8
2023-09-08T18:00+02:00,0,2381.1,4441.9,11372.4,5522,418.4,8299.8,17.9,194.2,1657.3,65,1204.5,409.5,1697.3,9442.2,57166.2
2023-09-08T18:15+02:00,0,2364.5,4453,11454,5728.3,418.4,8844.1,17.9,149.8,2543.8,65,1202.4,421.2,1722.2,7080.2,56730.4
2023-09-08T18:30+02:00,0,2355.9,4463.1,11483.4,5825.6,418.4,9035.8,17.9,204.6,3230.8,65,1189.9,458.1,1806.7,4966.2,56284.7
2023-09-08T18:45+02:00,0,2346.2,4475.5,11475.6,5861.2,418.4,9140.7,17.9,304.6,3491.8,63.8,1137,492.2,1883.7,3189.5,55852.8
2023-09-08T19:00+02:00,0,2342.3,4485.1,11455.1,5878.9,418.4,9168.5,17.9,316.7,3310.5,64,1150.8,535.6,1970.6,1778.6,55686
2023-09-08T19:15+02:00,0,2338.7,4497.6,11486.9,5888.8,418.4,9293.6,17.9,315.1,3273.3,67.1,1178.3,599.6,2313.7,769.3,55139.8
2023-09-08T19:30+02:00,0,2332.2,4501.3,11505.2,5903.9,418.4,9451.1,17.9,316.4,3262.1,67.6,1187.5,632.6,2731.8,193.9,54869
2023-09-08T19:45+02:00,0,2330.8,4527.5,11506.8,5902.3,418.4,9451.4,17.9,316.3,3271.6,67.6,1180.6,626.5,3103.8,24,54966.2
2023-09-08T20:00+02:00,0,2325.2,4536,11506.1,5896.4,419.2,9362.8,17.9,291.9,3234.3,67.4,1174,609.4,3280,3.4,54777.8
2023-09-08T20:15+02:00,0,2319.4,4547.2,11505.6,5866.6,420,9175.5,17.9,282.8,2978,66.3,1161.2,627.5,3692.1,0.8,54525.3
2023-09-08T20:30+02:00,0,2318.2,4572.4,11513.9,5860.9,420,8964.8,17.9,263.7,2823.7,67.3,1162,651.9,4012.2,0,54126.1
2023-09-08T20:45+02:00,0,2310,4599.4,11494.4,5827.5,420,8731.7,17.9,257.2,2518.7,67.3,1177.1,657.4,4437.6,0,53480.3
2023-09-08T21:00+02:00,0,2298.3,4596.5,11547.7,5811.1,420,8674.6,17.9,302.9,2974.6,67.3,1177.7,649.9,4755.9,0,52539
2023-09-08T21:15+02:00,0,2293.8,4599.5,11554.6,5623,420,8588.7,17.9,251.5,2717.7,67.3,1188.9,640.4,5024.2,0,52085.7
2023-09-08T21:30+02:00,0,2288.5,4610.6,11532.5,5380.6,420,8396.4,17.9,193.2,2188.9,67.3,1197.3,635.4,5291.4,0,51027.7
2023-09-08T21:45+02:00,0,2282.3,4633.7,11565.6,5150.1,420.7,8205.5,17.9,212.9,1465.1,67.3,1214.1,643.4,5513,0,49998.8
2023-09-08T22:00+02:00,0,2283,4646.3,11604.1,4987.2,420,8317.9,17.9,305.8,1537.7,66,1241.5,659.3,5698.1,0,49845.9
2023-09-08T22:15+02:00,0,2290.4,4639.9,11543.5,4840.2,418.7,8254.5,17.9,272.9,1052.5,64.9,1232.8,693.6,5807,0,49057.7
2023-09-08T22:30+02:00,0,2301.2,4646.3,11560.5,4716.3,418.4,8209.4,17.9,146.4,810.7,64.9,1210.9,728.4,5894.5,0,47910.4
2023-09-08T22:45+02:00,0,2314.4,4645,11339.8,4629.6,418,8122.3,17.9,200.2,315.9,64.8,1220.9,751,5972.1,0,46829.2
2023-09-08T23:00+02:00,0,2320.3,4654.5,11201.2,4462.2,415.4,7966.4,17.9,296.1,580.1,64.9,1210.4,754.7,6031.2,0,45956.9
2023-09-08T23:15+02:00,0,2327.6,4649.2,11141.4,4336.7,415.4,7844.7,17.9,270.2,420.2,64.9,1207.3,694.7,6068.4,0,45579.8
2023-09-08T23:30+02:00,0,2335,4655.3,11116.1,4276.9,415.4,7750.1,17.9,275,241.1,63.8,1207.7,634.8,6011.4,0,44833.5
2023-09-08T23:45+02:00,0,2342.7,4633.9,11052.9,4157.2,415.4,7613.3,17.9,118.4,83.2,63,1222.1,606,5938.5,0,44135.5
2023-09-09T00:00+02:00,0,2348.6,4606.8,11038.5,3793.6,412.3,7499.5,17.9,129.2,384.6,61.4,1229,564.7,5853.2,0,43548.9
2023-09-09T00:15+02:00,0,2358.4,4591.3,11011.2,3578.4,413.2,6915.6,17.9,210.4,317.1,61.4,1231.5,544.1,5769.9,0,42701.7
2023-09-09T00:30+02:00,0,2362.9,4599.2,10992.9,3411,412.5,6611.6,17.9,239.8,318,61.4,1234.4,532.5,5706.3,0,42222.7
2023-09-09T00:45+02:00,0,2363.8,4557,10972,3211.8,412.3,6481.7,17.9,272.3,186.9,61.4,1251.8,503.4,5601.1,0,41705.8
2023-09-09T01:00+02:00,0,2366.2,4537.5,11045.2,3130.3,412.3,6343.6,17.9,243.1,226,61.5,1247.7,487,5388.8,0,41387.6
2023-09-09T01:15+02:00,0,2366.2,4529.5,11002.1,3059.5,412.3,6335.5,17.9,296.3,111.7,62.5,1253.1,461.5,5152.9,0,41061
2023-09-09T01:30+02:00,0,2370.5,4539.6,11024.6,2891.7,412.3,6318.5,17.9,329,79,62.5,1259.6,431.5,4878.2,0,40811.8
2023-09-09T01:45+02:00,0,2375.4,4504.7,10927.6,2595.6,412.3,6292.4,17.9,322.6,114.5,62.6,1261.3,404,4594.2,0,40296.6
2023-09-09T02:00+02:00,0,2379.8,4488.3,10965.7,2420.8,412.3,6310.2,17.9,313.5,137.5,60.7,1258.2,352.2,4346.8,0,39643.2
2023-09-09T02:15+02:00,0,2377.2,4482.8,10957.5,2422.9,412.3,6300.5,17.9,304.9,168.3,57.6,1261.5,308,4121.2,0,39874.9
2023-09-09T02:30+02:00,0,2375.9,4473.5,10986.1,2426.8,412.3,6336.5,17.9,317,235.2,57.6,1242.3,273.4,3825.9,0,39816.3
2023-09-09T02:45+02:00,0,2376,4422.9,10959.3,2437.8,413.2,6336.5,17.9,284.6,249.9,57.6,1230.1,248,3563.9,0,39614.3
2023-09-09T03:00+02:00,0,2376.7,4403.8,10967.2,2439.1,413.8,6330.9,17.9,260.4,217.3,57.6,1229.1,237.9,3280.5,0,39403.8
2023-09-09T03:15+02:00,0,2372.8,4401.8,10999.8,2437.4,413.8,6303,17.9,246.9,144.5,57.5,1256.5,236.6,3073.7,0,39141.5
2023-09-09T03:30+02:00,0,2372.5,4396.2,11035.2,2428.8,413.8,6298.7,17.9,275.5,202.2,57.5,1255,225.1,2886.7,0,38796.8
2023-09-09T03:45+02:00,0,2373.3,4365.4,11019.6,2353.7,413.8,6284.8,17.9,279.8,244.5,57.5,1255.3,218.9,2737.7,0,38814.2
2023-09-09T04:00+02:00,0,2364.6,4348.8,11007.2,2190.7,413.8,6252.9,17.9,177.7,127.7,57.6,1263.8,193.8,2621.9,0,38764.7
2023-09-09T04:15+02:00,0,2354.4,4345.5,11007.1,2201.5,413.8,6260.8,17.9,116.8,135,57.5,1264.9,163.5,2487.9,0,38652.9
2023-09-09T04:30+02:00,0,2348.5,4344.1,11032.2,2193.8,413.8,6274.6,17.9,190.3,142.8,57.6,1267.5,142.5,2347,0,38713.9
